,metric,scenario,num_townspeople,std,pct_ppl_like,pct_ppl_dislike,loop_step,guac_20,guac_19,guac_18,guac_17,guac_16,guac_15,guac_14,guac_13,guac_12,guac_11,guac_10,guac_9,guac_8,guac_7,guac_6,guac_5,guac_4,guac_3,guac_2,fraction_multiple_winners
456,condorcet,a-lot-of-contenders,300,6,33,33,56,true,true,false,true,false,false,false,true,true,true,false,true,false,false,false,true,true,false,false,0.0
457,condorcet,a-lot-of-contenders,300,6,33,33,57,true,false,true,true,false,true,true,false,true,false,true,true,false,false,false,true,true,false,true,0.0
458,condorcet,a-lot-of-contenders,300,6,33,33,58,true,true,false,true,true,true,false,true,true,true,false,false,false,true,true,false,false,true,false,0.0
459,condorcet,a-lot-of-contenders,300,6,33,33,59,true,true,true,true,true,true,false,false,true,true,false,true,true,false,true,true,false,true,true,0.0
460,condorcet,a-lot-of-contenders,300,6,33,33,60,true,true,true,true,true,true,true,true,true,false,false,true,false,false,false,false,false,true,false,0.0
461,condorcet,a-lot-of-contenders,300,6,33,33,61,false,true,true,true,true,false,true,false,false,false,false,false,true,true,true,false,true,false,true,0.0
462,condorcet,a-lot-of-contenders,300,6,33,33,62,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,false,false,false,false,0.0
463,condorcet,a-lot-of-contenders,300,6,33,33,63,true,true,true,false,false,false,false,true,true,true,false,false,false,false,true,true,false,false,false,0.0
464,condorcet,a-lot-of-contenders,300,6,33,33,64,true,true,true,true,false,true,false,true,true,false,true,false,false,true,false,false,true,true,false,0.0
465,condorcet,a-lot-of-contenders,300,6,33,33,65,false,true,false,true,false,true,false,false,true,true,false,true,false,true,true,true,true,false,true,0.0
466,condorcet,a-lot-of-contenders,300,6,33,33,66,true,true,false,true,true,true,true,true,true,false,true,false,true,false,true,false,false,false,true,0.0
467,condorcet,a-lot-of-contenders,300,6,33,33,67,true,false,true,true,true,false,true,true,true,true,true,false,true,false,false,true,false,false,false,0.0
468,condorcet,a-lot-of-contenders,300,6,33,33,68,true,false,true,false,false,true,false,false,false,true,false,true,true,false,true,true,false,true,false,0.0
469,condorcet,a-lot-of-contenders,300,6,33,33,69,true,false,false,true,false,false,false,true,true,true,false,true,false,true,true,false,false,false,false,0.0
470,condorcet,a-lot-of-contenders,300,6,33,33,70,true,true,true,true,false,true,true,false,false,false,true,true,false,false,false,true,false,true,false,0.0
471,condorcet,a-lot-of-contenders,300,6,33,33,71,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,true,0.0
472,condorcet,a-lot-of-contenders,300,6,33,33,72,true,true,false,true,false,true,true,true,true,true,false,false,true,true,true,true,false,true,true,0.0
473,condorcet,a-lot-of-contenders,300,6,33,33,73,true,true,true,true,true,true,false,false,true,false,true,true,true,false,false,false,true,true,false,0.0
474,condorcet,a-lot-of-contenders,300,6,33,33,74,false,true,false,true,false,true,false,true,false,true,true,false,false,true,true,true,true,false,false,0.0
475,condorcet,a-lot-of-contenders,300,6,33,33,75,true,true,true,false,true,false,true,false,true,true,true,true,true,true,false,true,false,false,true,0.0
476,condorcet,a-lot-of-contenders,300,6,33,33,76,true,false,false,false,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,0.0
477,condorcet,a-lot-of-contenders,300,6,33,33,77,true,true,false,false,true,false,true,true,true,true,true,true,true,false,false,false,false,false,false,0.0
478,condorcet,a-lot-of-contenders,300,6,33,33,78,true,true,true,false,true,false,true,false,true,false,true,true,true,true,true,false,true,false,false,0.0
479,condorcet,a-lot-of-contenders,300,6,33,33,79,false,true,false,true,true,true,false,true,false,true,true,true,false,true,true,false,false,false,true,0.0
480,condorcet,a-lot-of-contenders,300,6,33,33,80,true,true,true,false,true,true,true,true,true,false,true,true,true,true,true,false,false,false,false,0.0
481,condorcet,a-lot-of-contenders,300,6,33,33,81,true,true,true,false,true,true,true,true,false,false,true,true,true,true,true,false,false,true,false,0.0
482,condorcet,a-lot-of-contenders,300,6,33,33,82,true,true,true,false,true,true,true,true,true,true,true,true,false,false,true,false,false,false,false,0.0
483,condorcet,a-lot-of-contenders,300,6,33,33,83,false,true,true,true,true,false,true,true,true,false,false,true,false,true,true,false,true,true,false,0.0
484,condorcet,a-lot-of-contenders,300,6,33,33,84,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true,false,true,false,0.0
485,condorcet,a-lot-of-contenders,300,6,33,33,85,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,false,true,true,true,0.0
486,condorcet,a-lot-of-contenders,300,6,33,33,86,false,true,false,true,true,false,true,true,true,true,false,true,false,false,true,false,false,true,false,0.0
487,condorcet,a-lot-of-contenders,300,6,33,33,87,true,false,true,true,true,true,false,true,true,false,true,true,false,true,true,true,true,false,false,0.0
488,condorcet,a-lot-of-contenders,300,6,33,33,88,false,true,true,true,false,true,false,false,false,false,true,true,true,true,false,true,true,true,false,0.0
489,condorcet,a-lot-of-contenders,300,6,33,33,89,false,true,true,true,true,true,true,true,true,true,true,false,true,true,false,false,false,true,false,0.0
490,condorcet,a-lot-of-contenders,300,6,33,33,90,false,true,true,true,true,true,false,false,true,false,true,false,true,false,true,true,false,false,false,0.0
491,condorcet,a-lot-of-contenders,300,6,33,33,91,true,false,true,true,true,true,false,false,true,true,true,true,true,false,true,true,false,false,false,0.0
492,condorcet,a-lot-of-contenders,300,6,33,33,92,true,false,false,true,false,true,true,false,true,true,true,true,false,false,false,true,false,true,false,0.0
493,condorcet,a-lot-of-contenders,300,6,33,33,93,true,true,true,true,true,true,false,false,true,false,true,false,true,true,true,false,false,true,true,0.0
494,condorcet,a-lot-of-contenders,300,6,33,33,94,false,true,false,true,true,true,true,true,true,true,true,true,true,false,false,false,false,false,true,0.0
495,condorcet,a-lot-of-contenders,300,6,33,33,95,true,true,true,true,false,true,false,false,false,false,true,true,true,false,true,false,false,true,true,0.0
496,condorcet,a-lot-of-contenders,300,6,33,33,96,true,true,true,true,true,false,false,true,true,true,false,false,false,true,true,true,true,false,false,0.0
497,condorcet,a-lot-of-contenders,300,6,33,33,97,true,true,false,true,true,true,true,true,true,true,true,false,true,true,true,false,true,false,false,0.0
498,condorcet,a-lot-of-contenders,300,6,33,33,98,true,true,true,false,true,true,true,true,false,false,true,true,true,true,true,false,true,true,false,0.0
499,condorcet,a-lot-of-contenders,300,6,33,33,99,true,true,true,true,true,true,false,true,true,true,false,false,false,false,true,true,false,false,true,0.0
500,condorcet,a-lot-of-contenders,300,6,33,33,100,false,false,true,false,true,false,false,false,true,true,true,true,false,true,true,true,false,true,false,0.0
501,condorcet,a-lot-of-contenders,300,6,33,33,101,false,true,true,false,true,true,true,false,false,false,false,true,false,true,true,true,false,true,false,0.0
502,condorcet,a-lot-of-contenders,300,6,33,33,102,true,true,true,true,false,true,false,true,true,false,false,false,false,false,true,false,false,false,false,0.0
503,condorcet,a-lot-of-contenders,300,6,33,33,103,true,true,true,false,true,true,true,true,true,false,false,false,false,false,false,true,false,true,true,0.0
504,condorcet,a-lot-of-contenders,300,6,33,33,104,true,false,true,true,true,true,false,true,false,true,false,false,false,true,false,true,true,false,false,0.0
505,condorcet,a-lot-of-contenders,300,6,33,33,105,true,true,true,false,true,true,true,false,false,false,true,true,false,false,true,false,false,true,false,0.0
506,condorcet,a-lot-of-contenders,300,6,33,33,106,true,true,false,false,true,true,true,false,true,false,true,false,true,true,false,false,true,false,false,0.0
507,condorcet,a-lot-of-contenders,300,6,33,33,107,false,true,true,true,true,false,true,true,true,true,true,true,false,false,false,true,true,true,true,0.0
508,condorcet,a-lot-of-contenders,300,6,33,33,108,true,true,true,false,false,true,false,true,true,false,false,false,false,false,false,true,false,false,false,0.0
509,condorcet,a-lot-of-contenders,300,6,33,33,109,true,true,true,true,true,false,false,false,false,true,false,true,true,false,false,true,false,false,false,0.0
510,condorcet,a-lot-of-contenders,300,6,33,33,110,true,true,true,false,true,true,true,true,true,false,true,true,false,true,false,false,true,false,false,0.0
511,condorcet,a-lot-of-contenders,300,6,33,33,111,true,true,true,true,false,true,false,true,true,true,true,true,false,true,false,true,false,false,false,0.0
512,condorcet,a-lot-of-contenders,300,6,33,33,112,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true,true,true,false,true,0.0
513,condorcet,a-lot-of-contenders,300,6,33,33,113,false,true,true,true,true,false,false,true,false,true,false,true,true,false,true,true,true,false,true,0.0
514,condorcet,a-lot-of-contenders,300,6,33,33,114,true,true,true,false,false,true,true,false,true,false,false,true,true,true,true,false,true,true,false,0.0
515,condorcet,a-lot-of-contenders,300,6,33,33,115,true,true,false,false,false,false,true,false,true,true,false,true,true,false,false,true,false,true,true,0.0
516,condorcet,a-lot-of-contenders,300,6,33,33,116,false,true,true,true,false,true,false,true,true,false,true,true,false,true,true,true,false,true,false,0.0
517,condorcet,a-lot-of-contenders,300,6,33,33,117,true,true,true,true,false,true,true,false,false,false,true,true,true,false,true,true,true,false,false,0.0
518,condorcet,a-lot-of-contenders,300,6,33,33,118,true,true,false,true,false,true,false,true,false,true,false,true,false,false,true,false,true,true,true,0.0
519,condorcet,a-lot-of-contenders,300,6,33,33,119,true,true,true,true,false,true,true,true,true,true,true,true,false,false,true,true,true,false,true,0.0
520,condorcet,a-lot-of-contenders,300,6,33,33,120,true,true,true,true,false,true,true,true,false,false,true,true,false,false,false,true,true,false,true,0.0
521,condorcet,a-lot-of-contenders,300,6,33,33,121,true,true,true,true,true,true,true,true,true,false,false,true,true,false,true,false,false,false,false,0.0
522,condorcet,a-lot-of-contenders,300,6,33,33,122,true,false,false,false,false,true,true,false,true,true,false,true,false,true,false,false,false,true,true,0.0
523,condorcet,a-lot-of-contenders,300,6,33,33,123,true,true,true,false,false,true,true,false,true,true,true,true,true,true,true,false,true,true,false,0.0
524,condorcet,a-lot-of-contenders,300,6,33,33,124,true,true,true,true,true,false,true,true,true,true,true,false,false,false,true,false,false,false,true,0.0
525,condorcet,a-lot-of-contenders,300,6,33,33,125,true,true,false,true,true,true,false,true,true,true,false,true,false,false,false,false,false,false,false,0.0
526,condorcet,a-lot-of-contenders,300,6,33,33,126,true,false,true,false,false,true,true,true,true,true,true,false,true,false,false,false,false,true,false,0.0
527,condorcet,a-lot-of-contenders,300,6,33,33,127,true,false,true,true,false,false,true,true,true,true,false,true,true,true,true,true,true,false,true,0.0
528,condorcet,a-lot-of-contenders,300,6,33,33,128,false,true,false,false,false,true,false,false,true,true,true,false,false,true,false,false,false,false,true,0.0
529,condorcet,a-lot-of-contenders,300,6,33,33,129,true,true,true,true,true,true,true,true,true,true,false,false,true,false,false,true,false,false,false,0.0
530,condorcet,a-lot-of-contenders,300,6,33,33,130,false,false,true,true,false,true,true,true,false,false,true,true,true,true,false,false,true,false,false,0.0
531,condorcet,a-lot-of-contenders,300,6,33,33,131,false,true,true,true,true,true,false,false,false,true,true,false,true,true,true,false,true,true,false,0.0
532,condorcet,a-lot-of-contenders,300,6,33,33,132,true,false,false,false,true,true,true,false,true,false,true,false,true,true,true,true,false,false,false,0.0
533,condorcet,a-lot-of-contenders,300,6,33,33,133,false,true,true,true,false,false,true,false,false,true,true,true,false,false,true,false,true,false,false,0.0
534,condorcet,a-lot-of-contenders,300,6,33,33,134,true,true,false,true,false,true,true,true,false,false,false,true,false,true,true,false,true,true,true,0.0
535,condorcet,a-lot-of-contenders,300,6,33,33,135,true,true,true,true,true,true,false,true,false,false,false,false,true,true,true,true,true,false,true,0.0
536,condorcet,a-lot-of-contenders,300,6,33,33,136,true,true,true,true,true,true,false,true,true,true,false,true,true,true,false,false,false,false,true,0.0
537,condorcet,a-lot-of-contenders,300,6,33,33,137,true,true,true,false,true,true,false,false,true,true,false,false,true,true,true,false,false,true,false,0.0
538,condorcet,a-lot-of-contenders,300,6,33,33,138,false,true,false,true,true,false,true,false,false,false,false,false,false,true,true,true,true,false,false,0.0
539,condorcet,a-lot-of-contenders,300,6,33,33,139,true,true,true,true,false,true,true,true,true,true,true,true,false,true,false,true,false,false,true,0.0
540,condorcet,a-lot-of-contenders,300,6,33,33,140,true,true,true,false,true,true,false,false,true,true,true,false,true,true,false,false,false,true,false,0.0
541,condorcet,a-lot-of-contenders,300,6,33,33,141,true,true,true,false,true,false,false,true,true,true,false,false,true,false,false,false,false,false,true,0.0
542,condorcet,a-lot-of-contenders,300,6,33,33,142,true,true,true,false,true,true,true,true,true,true,true,false,true,false,false,true,true,true,false,0.0
543,condorcet,a-lot-of-contenders,300,6,33,33,143,false,true,false,true,true,true,true,false,true,true,true,true,false,false,true,true,true,false,false,0.0
544,condorcet,a-lot-of-contenders,300,6,33,33,144,false,true,true,true,false,false,true,false,false,true,true,true,false,true,false,true,true,true,true,0.0
545,condorcet,a-lot-of-contenders,300,6,33,33,145,false,true,true,true,true,false,false,true,true,true,true,true,false,true,true,false,false,false,false,0.0
546,condorcet,a-lot-of-contenders,300,6,33,33,146,false,false,true,true,true,true,false,true,true,false,false,true,true,true,true,true,false,false,false,0.0
547,condorcet,a-lot-of-contenders,300,6,33,33,147,false,true,false,true,false,false,false,true,false,true,true,true,true,true,false,true,true,true,false,0.0
548,condorcet,a-lot-of-contenders,300,6,33,33,148,true,true,true,true,true,false,true,true,true,false,true,false,false,true,false,false,true,true,false,0.0
549,condorcet,a-lot-of-contenders,300,6,33,33,149,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,true,false,true,false,0.0
550,condorcet,a-lot-of-contenders,300,6,33,33,150,true,true,true,false,false,true,false,true,true,true,true,true,false,true,false,true,true,false,false,0.0
551,condorcet,a-lot-of-contenders,300,6,33,33,151,true,false,true,true,true,true,true,true,true,false,true,false,false,false,true,false,false,false,false,0.0
552,condorcet,a-lot-of-contenders,300,6,33,33,152,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,false,true,false,true,0.0
553,condorcet,a-lot-of-contenders,300,6,33,33,153,true,false,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,false,0.0
554,condorcet,a-lot-of-contenders,300,6,33,33,154,false,false,true,true,true,false,false,true,true,false,true,true,true,true,true,false,false,true,false,0.0
555,condorcet,a-lot-of-contenders,300,6,33,33,155,true,true,true,true,true,true,true,false,true,true,false,false,true,false,false,true,false,false,false,0.0
556,condorcet,a-lot-of-contenders,300,6,33,33,156,true,false,true,true,true,false,false,true,true,false,true,true,true,true,true,true,false,true,true,0.0
557,condorcet,a-lot-of-contenders,300,6,33,33,157,true,true,false,true,true,false,true,true,true,true,true,true,false,true,false,false,false,true,false,0.0
558,condorcet,a-lot-of-contenders,300,6,33,33,158,true,true,true,false,false,false,true,true,true,false,true,true,true,false,true,false,false,false,true,0.0
559,condorcet,a-lot-of-contenders,300,6,33,33,159,true,false,true,true,false,false,true,false,true,false,false,false,true,false,false,false,true,true,true,0.0
560,condorcet,a-lot-of-contenders,300,6,33,33,160,false,true,true,false,true,true,true,true,true,true,false,true,true,false,false,false,true,true,false,0.0
561,condorcet,a-lot-of-contenders,300,6,33,33,161,true,true,true,false,true,true,true,true,true,false,false,false,true,true,true,true,false,false,false,0.0
562,condorcet,a-lot-of-contenders,300,6,33,33,162,true,false,true,false,true,true,false,true,true,false,false,true,true,true,false,false,true,false,true,0.0
563,condorcet,a-lot-of-contenders,300,6,33,33,163,true,true,true,true,true,true,true,false,false,true,true,false,false,true,true,true,false,false,false,0.0
564,condorcet,a-lot-of-contenders,300,6,33,33,164,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,0.0
565,condorcet,a-lot-of-contenders,300,6,33,33,165,true,true,true,true,false,true,true,true,false,false,true,true,false,true,true,false,false,false,true,0.0
566,condorcet,a-lot-of-contenders,300,6,33,33,166,true,true,true,true,true,true,false,true,false,true,false,true,true,false,true,false,false,false,true,0.0
567,condorcet,a-lot-of-contenders,300,6,33,33,167,true,true,false,true,true,false,false,true,false,false,false,true,false,true,false,true,false,false,false,0.0
568,condorcet,a-lot-of-contenders,300,6,33,33,168,true,true,false,true,true,true,true,false,false,true,true,true,true,true,true,false,true,true,false,0.0
569,condorcet,a-lot-of-contenders,300,6,33,33,169,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,0.0
570,condorcet,a-lot-of-contenders,300,6,33,33,170,true,true,true,true,true,false,false,true,true,false,true,true,false,false,false,true,false,false,true,0.0
571,condorcet,a-lot-of-contenders,300,6,33,33,171,true,false,true,true,true,false,true,true,false,false,true,true,true,false,false,false,true,false,false,0.0
572,condorcet,a-lot-of-contenders,300,6,33,33,172,true,false,true,true,false,true,false,false,true,false,true,true,true,false,false,true,true,true,true,0.0
573,condorcet,a-lot-of-contenders,300,6,33,33,173,true,true,true,true,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,0.0
574,condorcet,a-lot-of-contenders,300,6,33,33,174,true,true,false,false,true,true,true,true,true,true,false,false,true,true,true,true,false,false,true,0.0
575,condorcet,a-lot-of-contenders,300,6,33,33,175,false,true,true,false,true,true,false,false,true,false,true,true,false,false,false,false,false,true,false,0.0
576,condorcet,a-lot-of-contenders,300,6,33,33,176,false,true,true,true,true,false,true,false,false,true,true,true,true,false,true,false,true,true,false,0.0
577,condorcet,a-lot-of-contenders,300,6,33,33,177,true,true,true,true,true,true,false,false,false,false,false,true,true,false,true,true,true,false,false,0.0
578,condorcet,a-lot-of-contenders,300,6,33,33,178,false,true,true,true,true,true,true,true,true,true,true,false,true,false,true,false,true,true,false,0.0
579,condorcet,a-lot-of-contenders,300,6,33,33,179,false,false,true,true,true,false,true,true,true,true,false,false,true,false,false,false,false,false,true,0.0
580,condorcet,a-lot-of-contenders,300,6,33,33,180,true,true,true,false,true,true,true,false,true,true,true,false,false,true,true,true,true,false,false,0.0
581,condorcet,a-lot-of-contenders,300,6,33,33,181,true,true,true,false,false,true,false,true,true,true,true,true,false,false,true,false,true,false,false,0.0
582,condorcet,a-lot-of-contenders,300,6,33,33,182,true,true,true,false,true,true,true,true,false,true,false,false,true,true,true,true,false,false,true,0.0
583,condorcet,a-lot-of-contenders,300,6,33,33,183,true,false,true,true,true,false,true,false,true,true,true,false,false,true,true,false,false,false,false,0.0
584,condorcet,a-lot-of-contenders,300,6,33,33,184,true,true,true,true,true,false,true,true,true,false,true,true,false,false,true,false,false,true,false,0.0
585,condorcet,a-lot-of-contenders,300,6,33,33,185,true,true,true,true,false,true,true,false,true,true,false,true,false,true,true,true,true,true,true,0.0
586,condorcet,a-lot-of-contenders,300,6,33,33,186,true,true,true,true,true,false,true,false,true,true,true,false,true,true,false,true,false,false,false,0.0
587,condorcet,a-lot-of-contenders,300,6,33,33,187,true,true,false,true,true,true,true,true,true,true,false,false,false,true,true,false,false,false,true,0.0
588,condorcet,a-lot-of-contenders,300,6,33,33,188,true,true,true,false,false,false,true,true,false,true,false,true,true,true,false,true,false,false,false,0.0
589,condorcet,a-lot-of-contenders,300,6,33,33,189,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,false,0.0
590,condorcet,a-lot-of-contenders,300,6,33,33,190,false,true,true,false,false,true,true,true,true,true,true,false,false,false,false,true,false,true,false,0.0
591,condorcet,a-lot-of-contenders,300,6,33,33,191,true,true,true,true,true,false,false,false,true,true,true,true,true,true,true,true,false,false,true,0.0
592,condorcet,a-lot-of-contenders,300,6,33,33,192,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,true,false,false,false,0.0
593,condorcet,a-lot-of-contenders,300,6,33,33,193,true,true,true,true,true,true,true,true,false,true,false,true,false,true,false,false,false,true,false,0.0
594,condorcet,a-lot-of-contenders,300,6,33,33,194,true,true,true,false,false,true,true,true,true,true,true,true,false,false,false,true,true,true,true,0.0
595,condorcet,a-lot-of-contenders,300,6,33,33,195,true,false,false,true,false,true,true,true,true,true,true,false,false,true,false,true,true,false,false,0.0
596,condorcet,a-lot-of-contenders,300,6,33,33,196,true,false,true,true,false,true,true,false,true,false,false,true,true,true,false,false,false,false,true,0.0
597,condorcet,a-lot-of-contenders,300,6,33,33,197,true,false,true,true,true,true,true,true,true,true,true,false,false,false,true,true,false,false,true,0.0
598,condorcet,a-lot-of-contenders,300,6,33,33,198,false,false,true,true,true,true,true,true,true,false,true,true,false,true,true,false,false,false,false,0.0
599,condorcet,a-lot-of-contenders,300,6,33,33,199,false,false,true,true,false,false,true,true,false,true,true,true,false,true,true,true,false,true,false,0.0
