,metric,scenario,num_townspeople,num_guacs_per_voter,std,pct_ppl_like,pct_ppl_dislike,loop_step,true_winner_recovered,multiple_winners
177,sum,one-clear-winner,200,20,2,0,10,77,true,false
178,sum,one-clear-winner,200,20,2,0,10,78,true,false
179,sum,one-clear-winner,200,20,2,0,10,79,true,false
180,sum,one-clear-winner,200,20,2,0,10,80,true,false
181,sum,one-clear-winner,200,20,2,0,10,81,true,false
182,sum,one-clear-winner,200,20,2,0,10,82,true,false
183,sum,one-clear-winner,200,20,2,0,10,83,true,false
184,sum,one-clear-winner,200,20,2,0,10,84,true,false
185,sum,one-clear-winner,200,20,2,0,10,85,true,false
186,sum,one-clear-winner,200,20,2,0,10,86,true,false
187,sum,one-clear-winner,200,20,2,0,10,87,true,false
188,sum,one-clear-winner,200,20,2,0,10,88,true,false
189,sum,one-clear-winner,200,20,2,0,10,89,true,false
190,sum,one-clear-winner,200,20,2,0,10,90,true,false
191,sum,one-clear-winner,200,20,2,0,10,91,true,false
192,sum,one-clear-winner,200,20,2,0,10,92,true,false
193,sum,one-clear-winner,200,20,2,0,10,93,true,false
194,sum,one-clear-winner,200,20,2,0,10,94,true,false
195,sum,one-clear-winner,200,20,2,0,10,95,true,false
196,sum,one-clear-winner,200,20,2,0,10,96,true,false
197,sum,one-clear-winner,200,20,2,0,10,97,true,false
198,sum,one-clear-winner,200,20,2,0,10,98,true,false
199,sum,one-clear-winner,200,20,2,0,10,99,true,false
200,sum,one-clear-winner,200,20,2,0,20,0,true,false
201,sum,one-clear-winner,200,20,2,0,20,1,true,false
202,sum,one-clear-winner,200,20,2,0,20,2,true,false
203,sum,one-clear-winner,200,20,2,0,20,3,true,false
204,sum,one-clear-winner,200,20,2,0,20,4,true,false
205,sum,one-clear-winner,200,20,2,0,20,5,true,false
206,sum,one-clear-winner,200,20,2,0,20,6,true,false
207,sum,one-clear-winner,200,20,2,0,20,7,true,false
208,sum,one-clear-winner,200,20,2,0,20,8,true,false
209,sum,one-clear-winner,200,20,2,0,20,9,true,false
210,sum,one-clear-winner,200,20,2,0,20,10,true,false
211,sum,one-clear-winner,200,20,2,0,20,11,true,false
212,sum,one-clear-winner,200,20,2,0,20,12,true,false
213,sum,one-clear-winner,200,20,2,0,20,13,true,false
214,sum,one-clear-winner,200,20,2,0,20,14,true,false
215,sum,one-clear-winner,200,20,2,0,20,15,true,false
216,sum,one-clear-winner,200,20,2,0,20,16,true,false
217,sum,one-clear-winner,200,20,2,0,20,17,true,false
218,sum,one-clear-winner,200,20,2,0,20,18,true,false
219,sum,one-clear-winner,200,20,2,0,20,19,true,false
220,sum,one-clear-winner,200,20,2,0,20,20,true,false
221,sum,one-clear-winner,200,20,2,0,20,21,true,false
222,sum,one-clear-winner,200,20,2,0,20,22,true,false
223,sum,one-clear-winner,200,20,2,0,20,23,true,false
224,sum,one-clear-winner,200,20,2,0,20,24,true,false
225,sum,one-clear-winner,200,20,2,0,20,25,true,false
226,sum,one-clear-winner,200,20,2,0,20,26,true,false
227,sum,one-clear-winner,200,20,2,0,20,27,true,false
228,sum,one-clear-winner,200,20,2,0,20,28,true,false
229,sum,one-clear-winner,200,20,2,0,20,29,true,false
230,sum,one-clear-winner,200,20,2,0,20,30,true,false
231,sum,one-clear-winner,200,20,2,0,20,31,true,false
232,sum,one-clear-winner,200,20,2,0,20,32,true,false
233,sum,one-clear-winner,200,20,2,0,20,33,true,false
234,sum,one-clear-winner,200,20,2,0,20,34,true,false
235,sum,one-clear-winner,200,20,2,0,20,35,true,false
236,sum,one-clear-winner,200,20,2,0,20,36,true,false
237,sum,one-clear-winner,200,20,2,0,20,37,true,false
238,sum,one-clear-winner,200,20,2,0,20,38,true,false
239,sum,one-clear-winner,200,20,2,0,20,39,true,false
240,sum,one-clear-winner,200,20,2,0,20,40,true,false
241,sum,one-clear-winner,200,20,2,0,20,41,true,false
242,sum,one-clear-winner,200,20,2,0,20,42,true,false
243,sum,one-clear-winner,200,20,2,0,20,43,true,false
244,sum,one-clear-winner,200,20,2,0,20,44,true,false
245,sum,one-clear-winner,200,20,2,0,20,45,true,false
246,sum,one-clear-winner,200,20,2,0,20,46,true,false
247,sum,one-clear-winner,200,20,2,0,20,47,true,false
248,sum,one-clear-winner,200,20,2,0,20,48,true,false
249,sum,one-clear-winner,200,20,2,0,20,49,true,false
250,sum,one-clear-winner,200,20,2,0,20,50,true,false
251,sum,one-clear-winner,200,20,2,0,20,51,true,false
252,sum,one-clear-winner,200,20,2,0,20,52,true,false
253,sum,one-clear-winner,200,20,2,0,20,53,true,false
254,sum,one-clear-winner,200,20,2,0,20,54,true,false
255,sum,one-clear-winner,200,20,2,0,20,55,true,false
256,sum,one-clear-winner,200,20,2,0,20,56,true,false
257,sum,one-clear-winner,200,20,2,0,20,57,true,false
258,sum,one-clear-winner,200,20,2,0,20,58,true,false
259,sum,one-clear-winner,200,20,2,0,20,59,true,false
260,sum,one-clear-winner,200,20,2,0,20,60,true,false
261,sum,one-clear-winner,200,20,2,0,20,61,true,false
262,sum,one-clear-winner,200,20,2,0,20,62,true,false
263,sum,one-clear-winner,200,20,2,0,20,63,true,false
264,sum,one-clear-winner,200,20,2,0,20,64,true,false
265,sum,one-clear-winner,200,20,2,0,20,65,true,false
266,sum,one-clear-winner,200,20,2,0,20,66,true,false
267,sum,one-clear-winner,200,20,2,0,20,67,true,false
268,sum,one-clear-winner,200,20,2,0,20,68,true,false
269,sum,one-clear-winner,200,20,2,0,20,69,true,false
270,sum,one-clear-winner,200,20,2,0,20,70,true,false
271,sum,one-clear-winner,200,20,2,0,20,71,true,false
272,sum,one-clear-winner,200,20,2,0,20,72,true,false
273,sum,one-clear-winner,200,20,2,0,20,73,true,false
274,sum,one-clear-winner,200,20,2,0,20,74,true,false
275,sum,one-clear-winner,200,20,2,0,20,75,true,false
276,sum,one-clear-winner,200,20,2,0,20,76,true,false
277,sum,one-clear-winner,200,20,2,0,20,77,true,false
278,sum,one-clear-winner,200,20,2,0,20,78,true,false
279,sum,one-clear-winner,200,20,2,0,20,79,true,false
280,sum,one-clear-winner,200,20,2,0,20,80,true,false
281,sum,one-clear-winner,200,20,2,0,20,81,true,false
282,sum,one-clear-winner,200,20,2,0,20,82,true,false
283,sum,one-clear-winner,200,20,2,0,20,83,true,false
284,sum,one-clear-winner,200,20,2,0,20,84,true,false
285,sum,one-clear-winner,200,20,2,0,20,85,true,false
286,sum,one-clear-winner,200,20,2,0,20,86,true,false
287,sum,one-clear-winner,200,20,2,0,20,87,true,false
288,sum,one-clear-winner,200,20,2,0,20,88,true,false
289,sum,one-clear-winner,200,20,2,0,20,89,true,false
290,sum,one-clear-winner,200,20,2,0,20,90,true,false
291,sum,one-clear-winner,200,20,2,0,20,91,true,false
292,sum,one-clear-winner,200,20,2,0,20,92,true,false
293,sum,one-clear-winner,200,20,2,0,20,93,true,false
294,sum,one-clear-winner,200,20,2,0,20,94,true,false
295,sum,one-clear-winner,200,20,2,0,20,95,true,false
296,sum,one-clear-winner,200,20,2,0,20,96,true,false
297,sum,one-clear-winner,200,20,2,0,20,97,true,false
298,sum,one-clear-winner,200,20,2,0,20,98,true,false
299,sum,one-clear-winner,200,20,2,0,20,99,true,false
300,sum,one-clear-winner,200,20,2,0,30,0,true,false
301,sum,one-clear-winner,200,20,2,0,30,1,true,false
302,sum,one-clear-winner,200,20,2,0,30,2,true,false
303,sum,one-clear-winner,200,20,2,0,30,3,true,false
304,sum,one-clear-winner,200,20,2,0,30,4,true,false
305,sum,one-clear-winner,200,20,2,0,30,5,true,false
306,sum,one-clear-winner,200,20,2,0,30,6,true,false
307,sum,one-clear-winner,200,20,2,0,30,7,true,false
308,sum,one-clear-winner,200,20,2,0,30,8,true,false
309,sum,one-clear-winner,200,20,2,0,30,9,true,false
310,sum,one-clear-winner,200,20,2,0,30,10,true,false
311,sum,one-clear-winner,200,20,2,0,30,11,true,false
312,sum,one-clear-winner,200,20,2,0,30,12,true,false
313,sum,one-clear-winner,200,20,2,0,30,13,true,false
314,sum,one-clear-winner,200,20,2,0,30,14,true,false
315,sum,one-clear-winner,200,20,2,0,30,15,true,false
316,sum,one-clear-winner,200,20,2,0,30,16,true,false
317,sum,one-clear-winner,200,20,2,0,30,17,true,false
318,sum,one-clear-winner,200,20,2,0,30,18,true,false
319,sum,one-clear-winner,200,20,2,0,30,19,true,false
320,sum,one-clear-winner,200,20,2,0,30,20,true,false
321,sum,one-clear-winner,200,20,2,0,30,21,true,false
322,sum,one-clear-winner,200,20,2,0,30,22,true,false
323,sum,one-clear-winner,200,20,2,0,30,23,true,false
324,sum,one-clear-winner,200,20,2,0,30,24,true,false
325,sum,one-clear-winner,200,20,2,0,30,25,true,false
326,sum,one-clear-winner,200,20,2,0,30,26,true,false
327,sum,one-clear-winner,200,20,2,0,30,27,true,false
328,sum,one-clear-winner,200,20,2,0,30,28,true,false
329,sum,one-clear-winner,200,20,2,0,30,29,true,false
330,sum,one-clear-winner,200,20,2,0,30,30,true,false
331,sum,one-clear-winner,200,20,2,0,30,31,true,false
332,sum,one-clear-winner,200,20,2,0,30,32,true,false
333,sum,one-clear-winner,200,20,2,0,30,33,true,false
334,sum,one-clear-winner,200,20,2,0,30,34,true,false
335,sum,one-clear-winner,200,20,2,0,30,35,true,false
336,sum,one-clear-winner,200,20,2,0,30,36,true,false
337,sum,one-clear-winner,200,20,2,0,30,37,true,false
338,sum,one-clear-winner,200,20,2,0,30,38,true,false
339,sum,one-clear-winner,200,20,2,0,30,39,true,false
340,sum,one-clear-winner,200,20,2,0,30,40,true,false
341,sum,one-clear-winner,200,20,2,0,30,41,true,false
342,sum,one-clear-winner,200,20,2,0,30,42,true,false
343,sum,one-clear-winner,200,20,2,0,30,43,true,false
344,sum,one-clear-winner,200,20,2,0,30,44,true,false
345,sum,one-clear-winner,200,20,2,0,30,45,true,false
346,sum,one-clear-winner,200,20,2,0,30,46,true,false
347,sum,one-clear-winner,200,20,2,0,30,47,true,false
348,sum,one-clear-winner,200,20,2,0,30,48,true,false
349,sum,one-clear-winner,200,20,2,0,30,49,true,false
350,sum,one-clear-winner,200,20,2,0,30,50,true,false
351,sum,one-clear-winner,200,20,2,0,30,51,true,false
352,sum,one-clear-winner,200,20,2,0,30,52,true,false
353,sum,one-clear-winner,200,20,2,0,30,53,true,false
354,sum,one-clear-winner,200,20,2,0,30,54,true,false
355,sum,one-clear-winner,200,20,2,0,30,55,true,false
356,sum,one-clear-winner,200,20,2,0,30,56,true,false
357,sum,one-clear-winner,200,20,2,0,30,57,true,false
358,sum,one-clear-winner,200,20,2,0,30,58,true,false
359,sum,one-clear-winner,200,20,2,0,30,59,true,false
360,sum,one-clear-winner,200,20,2,0,30,60,true,false
361,sum,one-clear-winner,200,20,2,0,30,61,true,false
362,sum,one-clear-winner,200,20,2,0,30,62,true,false
363,sum,one-clear-winner,200,20,2,0,30,63,true,false
364,sum,one-clear-winner,200,20,2,0,30,64,true,false
365,sum,one-clear-winner,200,20,2,0,30,65,true,false
366,sum,one-clear-winner,200,20,2,0,30,66,true,false
367,sum,one-clear-winner,200,20,2,0,30,67,true,false
368,sum,one-clear-winner,200,20,2,0,30,68,true,false
369,sum,one-clear-winner,200,20,2,0,30,69,true,false
370,sum,one-clear-winner,200,20,2,0,30,70,true,false
371,sum,one-clear-winner,200,20,2,0,30,71,true,false
372,sum,one-clear-winner,200,20,2,0,30,72,true,false
373,sum,one-clear-winner,200,20,2,0,30,73,true,false
374,sum,one-clear-winner,200,20,2,0,30,74,true,false
375,sum,one-clear-winner,200,20,2,0,30,75,true,false
376,sum,one-clear-winner,200,20,2,0,30,76,true,false
377,sum,one-clear-winner,200,20,2,0,30,77,true,false
378,sum,one-clear-winner,200,20,2,0,30,78,true,false
379,sum,one-clear-winner,200,20,2,0,30,79,true,false
380,sum,one-clear-winner,200,20,2,0,30,80,true,false
381,sum,one-clear-winner,200,20,2,0,30,81,true,false
382,sum,one-clear-winner,200,20,2,0,30,82,true,false
383,sum,one-clear-winner,200,20,2,0,30,83,true,false
384,sum,one-clear-winner,200,20,2,0,30,84,true,false
385,sum,one-clear-winner,200,20,2,0,30,85,true,false
386,sum,one-clear-winner,200,20,2,0,30,86,true,false
387,sum,one-clear-winner,200,20,2,0,30,87,true,false
388,sum,one-clear-winner,200,20,2,0,30,88,true,false
389,sum,one-clear-winner,200,20,2,0,30,89,true,false
390,sum,one-clear-winner,200,20,2,0,30,90,true,false
391,sum,one-clear-winner,200,20,2,0,30,91,true,false
392,sum,one-clear-winner,200,20,2,0,30,92,true,false
393,sum,one-clear-winner,200,20,2,0,30,93,true,false
394,sum,one-clear-winner,200,20,2,0,30,94,true,false
395,sum,one-clear-winner,200,20,2,0,30,95,true,false
396,sum,one-clear-winner,200,20,2,0,30,96,true,false
397,sum,one-clear-winner,200,20,2,0,30,97,true,false
398,sum,one-clear-winner,200,20,2,0,30,98,true,false
399,sum,one-clear-winner,200,20,2,0,30,99,true,false
400,sum,one-clear-winner,200,20,2,0,40,0,true,false
401,sum,one-clear-winner,200,20,2,0,40,1,true,false
402,sum,one-clear-winner,200,20,2,0,40,2,true,false
403,sum,one-clear-winner,200,20,2,0,40,3,true,false
404,sum,one-clear-winner,200,20,2,0,40,4,true,false
405,sum,one-clear-winner,200,20,2,0,40,5,true,false
406,sum,one-clear-winner,200,20,2,0,40,6,true,false
407,sum,one-clear-winner,200,20,2,0,40,7,true,false
408,sum,one-clear-winner,200,20,2,0,40,8,true,false
409,sum,one-clear-winner,200,20,2,0,40,9,true,false
410,sum,one-clear-winner,200,20,2,0,40,10,true,false
411,sum,one-clear-winner,200,20,2,0,40,11,true,false
412,sum,one-clear-winner,200,20,2,0,40,12,true,false
413,sum,one-clear-winner,200,20,2,0,40,13,true,false
414,sum,one-clear-winner,200,20,2,0,40,14,true,false
415,sum,one-clear-winner,200,20,2,0,40,15,true,false
416,sum,one-clear-winner,200,20,2,0,40,16,true,false
417,sum,one-clear-winner,200,20,2,0,40,17,true,false
418,sum,one-clear-winner,200,20,2,0,40,18,true,false
419,sum,one-clear-winner,200,20,2,0,40,19,true,false
420,sum,one-clear-winner,200,20,2,0,40,20,true,false
421,sum,one-clear-winner,200,20,2,0,40,21,true,false
422,sum,one-clear-winner,200,20,2,0,40,22,true,false
423,sum,one-clear-winner,200,20,2,0,40,23,true,false
424,sum,one-clear-winner,200,20,2,0,40,24,true,false
425,sum,one-clear-winner,200,20,2,0,40,25,true,false
426,sum,one-clear-winner,200,20,2,0,40,26,true,false
427,sum,one-clear-winner,200,20,2,0,40,27,true,false
428,sum,one-clear-winner,200,20,2,0,40,28,true,false
429,sum,one-clear-winner,200,20,2,0,40,29,true,false
430,sum,one-clear-winner,200,20,2,0,40,30,true,false
431,sum,one-clear-winner,200,20,2,0,40,31,true,false
432,sum,one-clear-winner,200,20,2,0,40,32,true,false
433,sum,one-clear-winner,200,20,2,0,40,33,true,false
434,sum,one-clear-winner,200,20,2,0,40,34,true,false
435,sum,one-clear-winner,200,20,2,0,40,35,true,false
436,sum,one-clear-winner,200,20,2,0,40,36,true,false
437,sum,one-clear-winner,200,20,2,0,40,37,true,false
438,sum,one-clear-winner,200,20,2,0,40,38,true,false
439,sum,one-clear-winner,200,20,2,0,40,39,true,false
440,sum,one-clear-winner,200,20,2,0,40,40,true,false
441,sum,one-clear-winner,200,20,2,0,40,41,true,false
442,sum,one-clear-winner,200,20,2,0,40,42,true,false
443,sum,one-clear-winner,200,20,2,0,40,43,true,false
444,sum,one-clear-winner,200,20,2,0,40,44,true,false
445,sum,one-clear-winner,200,20,2,0,40,45,true,false
446,sum,one-clear-winner,200,20,2,0,40,46,true,false
447,sum,one-clear-winner,200,20,2,0,40,47,true,false
448,sum,one-clear-winner,200,20,2,0,40,48,true,false
449,sum,one-clear-winner,200,20,2,0,40,49,true,false
450,sum,one-clear-winner,200,20,2,0,40,50,true,false
451,sum,one-clear-winner,200,20,2,0,40,51,true,false
452,sum,one-clear-winner,200,20,2,0,40,52,true,false
453,sum,one-clear-winner,200,20,2,0,40,53,true,false
454,sum,one-clear-winner,200,20,2,0,40,54,true,false
455,sum,one-clear-winner,200,20,2,0,40,55,true,false
456,sum,one-clear-winner,200,20,2,0,40,56,true,false
457,sum,one-clear-winner,200,20,2,0,40,57,true,false
458,sum,one-clear-winner,200,20,2,0,40,58,true,false
459,sum,one-clear-winner,200,20,2,0,40,59,true,false
460,sum,one-clear-winner,200,20,2,0,40,60,true,false
461,sum,one-clear-winner,200,20,2,0,40,61,true,false
462,sum,one-clear-winner,200,20,2,0,40,62,true,false
463,sum,one-clear-winner,200,20,2,0,40,63,true,false
464,sum,one-clear-winner,200,20,2,0,40,64,true,false
465,sum,one-clear-winner,200,20,2,0,40,65,true,false
466,sum,one-clear-winner,200,20,2,0,40,66,true,false
467,sum,one-clear-winner,200,20,2,0,40,67,true,false
468,sum,one-clear-winner,200,20,2,0,40,68,true,false
469,sum,one-clear-winner,200,20,2,0,40,69,true,false
470,sum,one-clear-winner,200,20,2,0,40,70,true,false
471,sum,one-clear-winner,200,20,2,0,40,71,true,false
472,sum,one-clear-winner,200,20,2,0,40,72,true,false
473,sum,one-clear-winner,200,20,2,0,40,73,true,false
474,sum,one-clear-winner,200,20,2,0,40,74,true,false
